D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,split
1.0260054403192194e-06,-7.940555366278169e-07,-4.016027827725474e-06,-7.199929390391577e-06,-2.0717340881924497e-06,9.157309805281647e-07,-5.977591645234527e-07,-2.556871581989957e-06,-1.0618443391891399e-06,6.516237619526578e-06,5.489698686119833e-06,-3.1568550217362766e-06,-3.9465714738352415e-05,-7.966899954948795e-08,-4.2690249990688536e-07,-1.130599918078633e-05,9.17379695666304e-06,3.622655284682301e-06,9.527724379302178e-06,4.5249521784445905e-06,1.7398331472399552e-05,-4.243296933958856e-06,5.494475639804173e-06,1.08379169505286e-06,4.9235010523005285e-06,3.316857648246705e-06,-1.5322098463126674e-06,-1.7817222711897227e-06,-1.830398827005572e-07,-1.9161711231982964e-05,-1.4735951196409068e-05,3.6544251526713544e-07,-6.7376974665943755e-06,3.661624992148495e-06,-2.9085802689270005e-05,-4.241344770808381e-06,1.7360973478572116e-05,-1.8315475314287875e-06,3.8785595127080265e-06,5.964191470917272e-07,-1.2209353425621864e-05,-6.2456565042921924e-06,7.961244416376609e-07,8.857824464491585e-06,4.379017517557753e-06,1.8030424088136128e-05,4.111510900909133e-06,9.521732614970555e-06,3.986890679188544e-07,2.2693711006162865e-07,-1.390691027701881e-06,1.1928089581592456e-05,-9.089410487589876e-07,2.250375694963298e-06,2.291469450545952e-06,2.5916965149631967e-06,6.835091113158821e-06,-3.232540734446739e-06,-1.0755315650560475e-06,3.4096313940353074e-06,1.692427210999494e-05,-3.0370426345883078e-06,1.3350623253620045e-06,-1.0968342587761395e-05,1.5750131650370462e-05,2.070527230495913e-06,3.7574785939811735e-06,-1.394079734787521e-06,-3.508091929142183e-05,4.951291767472944e-06,-9.043552369589961e-06,2.0825185158873685e-05,-1.4751949451031012e-05,1.0272767805060502e-06,-5.192742204725736e-07,-1.0900430433310313e-05,5.360836571141048e-06,2.8440514073833353e-05,-2.6637935708118467e-05,7.729321490774674e-07,8.370106343964626e-06,4.705698596256823e-06,1.0612718466564575e-07,-3.146697038558654e-05,4.653101686087125e-06,1.062441752400058e-06,1.77421586428508e-05,1.3975063273282624e-05,7.392286194974206e-06,-4.501333024251513e-06,-3.2535533265713944e-07,7.724855572975523e-08,3.753281235928702e-05,-3.882074894133815e-08,0.0
4.1843235154832846e-06,1.480885909588682e-06,4.1336180825405294e-05,-6.6341314807670624e-06,-1.7560551231867491e-06,1.8861651156480942e-06,-1.9337189282956734e-07,-1.4167731658354497e-06,-8.025230261435589e-07,8.103469337013877e-06,3.2521629674144655e-06,-2.740853990115127e-06,-4.0439527203359246e-05,7.217940716308086e-08,3.167434085597833e-07,-1.3338120021350775e-05,1.0726235300829938e-05,-3.15625071452312e-07,1.0537797077920363e-05,8.023512440921095e-06,1.683125337150847e-05,-4.490136418587019e-06,6.2523413916819794e-06,1.4728803225262714e-06,4.912596285515029e-06,2.996976492309551e-06,-1.545821277508571e-06,-2.175619452502833e-06,-1.701225974179556e-06,-1.749814363808498e-05,-1.2842400594608328e-05,3.6190255109265923e-07,-6.333547387849655e-06,4.294286001203957e-06,-3.2024851565525286e-05,-3.654307838031277e-06,1.4881620545814741e-05,-1.7375358436993906e-06,3.1520046755605145e-06,-4.373955540241293e-06,-1.154640799412025e-05,-6.157100682006183e-06,7.504398273835909e-07,1.4288548518360796e-05,3.0766237603734358e-06,1.8114478360194676e-05,3.851972419745878e-06,8.363528698276342e-06,5.144364553152372e-06,2.0371247251092195e-07,-6.520458934659447e-07,1.2489136078198011e-05,-7.41709300602022e-07,2.454244691580862e-06,1.111584083291976e-06,3.5890074103964405e-06,4.1442483329275795e-06,-2.9194925199357633e-06,-1.240448774710941e-06,2.708250270018028e-06,2.2162439659491338e-05,-3.564258975993725e-06,-2.3284814401390626e-08,-8.008290350281909e-06,1.1214136596073953e-05,2.7713225203260586e-06,-3.5191181385627774e-06,-1.356285535929526e-06,-3.435297572622355e-05,7.034158337725823e-06,-5.800861468211929e-06,1.8876045724069804e-05,4.627343680186536e-06,7.05955690830374e-07,-8.17345786256207e-07,-1.1600352915604744e-05,2.894232098322343e-06,2.4559653390289542e-05,-2.8998201423736186e-05,9.62183456040571e-07,8.81868180591512e-06,3.5025601265972134e-06,3.643147058583131e-08,-3.2074630346217956e-05,3.0922272983151796e-06,4.4744692547480656e-07,1.6166600726684933e-05,1.2919922755459778e-05,5.307839436897654e-06,-5.306197243931349e-06,3.154204590515294e-07,-1.4247300733871099e-07,3.633339240298505e-05,3.152476415212618e-09,0.0
5.1635668700278296e-06,-4.6354720226013346e-07,-1.860878849040278e-07,-6.288015613731897e-06,-2.0755464425981264e-06,1.2396899305688765e-06,-1.975022207094615e-07,-2.1339002382369793e-06,-1.1518931488655733e-06,5.624121797945478e-06,3.817428594073921e-06,-2.6109445516601383e-06,-3.93378801370875e-05,2.4577750742696e-07,4.0660422344382294e-07,-1.3862088419557224e-05,1.1590629513937513e-05,2.041342846924318e-06,1.1486833934067548e-05,5.832152222445509e-06,1.6537454679881552e-05,-4.604349373658421e-06,6.5151338716749474e-06,1.6907236488297403e-06,4.9328737991051e-06,2.6546128832290947e-06,-1.5704218201905436e-06,-1.8360332004980124e-06,-3.000210400245744e-06,-1.7151221326631266e-05,-1.2862349500933216e-05,5.744245776988333e-07,-7.275877731264388e-06,3.7243025953148636e-06,-2.795720541777159e-05,-3.780635742476613e-06,1.734868139771175e-05,-1.6914721018229206e-06,3.479179730432385e-06,-3.4534586104140526e-06,-1.0501243083029103e-05,-6.927068500667594e-06,5.884488064732782e-07,1.1627128315299025e-05,5.696345845530236e-07,1.750312243752006e-05,3.598676246139515e-06,8.750935525430277e-06,-1.3779108966829911e-06,1.4301888210271771e-07,-1.5146941436581083e-06,1.2134786978903434e-05,-9.340718450889942e-07,2.494863129301758e-06,1.1961626432633108e-06,3.257749454678049e-06,6.2593542870762605e-06,-2.233992451351044e-06,-1.3714517256013968e-06,4.404803556266286e-06,2.027958647056104e-05,-2.9003474427495127e-06,-5.806584637144369e-07,-8.71502700138597e-06,1.1336031897971179e-05,3.534988663045518e-06,7.065776311445728e-06,-1.2870507247870735e-06,-3.525062774337135e-05,6.28465905151128e-06,-4.4483732232793375e-06,1.9879649324132396e-05,-7.003865479227329e-07,1.1303805656444965e-06,-1.2071472210585439e-06,-1.1116060815044608e-05,1.1049610985529132e-06,2.6198206786892706e-05,-2.733046483436882e-05,8.362555870660839e-07,9.931029501383663e-06,3.944698230505242e-06,4.256234587196933e-07,-3.4815171514089584e-05,5.799760270218894e-06,6.382511263166295e-07,1.2008590772277383e-05,9.64601010289075e-06,9.766426501477169e-06,-3.935832135922565e-06,-6.336684665608121e-07,-1.2682277684699092e-07,3.964225890930063e-05,4.805079273981252e-08,0.0
3.167058338425215e-06,1.6380671465088454e-06,-1.8044771019807637e-06,-5.319369817915235e-06,-1.910203735009051e-06,1.0400349265712418e-06,-3.5787983391305927e-07,-2.2772238280407944e-06,-3.995918674799012e-07,5.043459445687686e-06,2.6022387781925663e-06,-2.159478485459957e-06,-3.417246180645451e-05,3.7806340102900224e-07,7.919057784644753e-07,-1.2814910921919317e-05,1.0936013449966608e-05,3.350276650668693e-07,1.0793929617251899e-05,6.090981135167377e-06,1.5092168788371006e-05,-4.127501110335353e-06,6.80233940223537e-06,1.9973542411722264e-06,4.6904136871510906e-06,3.067776124023126e-06,-1.2732547031255627e-06,-2.395244180153664e-06,-4.562706591409902e-06,-1.7369985243937517e-05,-1.1710776632220024e-05,5.752391936475437e-07,-6.186787333358208e-06,3.3567493114415174e-06,-3.1397117619157155e-05,-3.4369620836169454e-06,1.663192934860637e-05,-1.5624365169127555e-06,4.3687004297504966e-06,-9.31391204305399e-07,-9.955856386566759e-06,-5.251158315262496e-06,9.65645820263935e-07,1.4830933764540301e-05,-7.63925066940739e-07,1.8724875981971404e-05,3.070974781904514e-06,1.0724714284453665e-05,1.581667554451127e-05,2.9359194191582666e-07,-4.7473759386055867e-07,1.2648661751147725e-05,-8.473069336841003e-07,2.9446827278225648e-06,-4.938539325134234e-07,2.596251926460414e-06,7.071343433985788e-06,-3.2118083148273587e-06,-1.962671777903803e-06,3.4293420769279188e-06,1.7613737115441058e-05,-3.401096539648442e-06,2.5126165371992705e-06,-9.91700347719894e-06,6.5953932083078265e-06,7.992078276997323e-07,-1.7536697677666707e-05,-1.3915301520777198e-06,-3.455625088422248e-05,7.099467745864125e-06,-5.407047417091134e-06,1.6431279047576982e-05,-6.5457888596575885e-06,2.101799831651632e-06,-1.7035547646121775e-06,-1.2098424281689162e-05,1.1157864773455794e-06,1.928548929311928e-05,-2.454944725789673e-05,1.181556761376635e-06,9.645820889241761e-06,2.0759202549031784e-06,1.8533566187491944e-06,-3.4682600550298555e-05,6.312552761364029e-06,1.5234801949387563e-06,1.4234091191778737e-05,1.1987995162540927e-05,9.073625365519815e-06,-3.187141366364151e-06,-5.757397710931347e-07,7.525929644608146e-08,3.974717489722858e-05,2.2760311244805852e-07,0.0
2.6588482218594854e-06,2.8187028467097217e-07,-1.8904342082668015e-06,-4.535903219658165e-06,-2.5462799549598556e-06,7.164865322056686e-07,-5.50942612318596e-07,-2.194294042990192e-06,-1.14431338964712e-07,5.816570931020908e-06,1.4859621740606942e-06,-1.6142171693200906e-06,-3.331644595378608e-05,7.390900658654311e-07,2.478339810835581e-06,-1.4697076365391256e-05,1.2214947898973437e-05,3.7828595330555826e-08,1.1863371402056148e-05,3.819053824859241e-06,1.6584172841524468e-05,-4.291611902163226e-06,7.610448209670806e-06,1.1151404270839893e-07,4.584690587782969e-06,3.7058090965900738e-06,-1.141812297473401e-06,-2.480973085374135e-06,-3.610212162146729e-06,-1.6019088162504214e-05,-1.3336501176769225e-05,5.648413745560017e-07,-6.940590989663045e-06,3.011093355397255e-06,-3.3291370626254036e-05,-3.4622100653765697e-06,1.5666728494846955e-05,-8.957977074469383e-07,4.823527495001493e-06,-9.412707759623642e-07,-9.756215434562582e-06,-4.4243736207960136e-06,2.0317525423783385e-06,1.5875733704637437e-05,-4.062635721081168e-06,1.9759405087110877e-05,2.6286881549489106e-06,9.89954323397361e-06,1.355242704916918e-05,-5.164930192294203e-07,2.403350214031556e-06,1.3790255078922543e-05,-2.2239591318797376e-06,3.4350714036215003e-06,4.974235475532883e-07,2.7341501053020703e-06,5.146942584382827e-06,-3.24390826020284e-06,-1.5534970886178996e-06,2.2678450565266973e-07,1.9789471812653213e-05,-4.163937753764379e-06,1.0588608462747032e-06,-1.2336568124196926e-05,1.318698402672662e-05,6.13935522024037e-06,-1.690748135238175e-05,-1.2262601028555506e-06,-3.991826253365962e-05,6.742935232702718e-06,-2.6268677739067535e-06,1.2369616565792726e-05,3.9326205163062364e-07,1.6952734978113667e-06,-1.3868719574889625e-06,-1.1133763017200536e-05,1.592613261979026e-06,1.759749484555753e-05,-2.4467937151410054e-05,1.7386383179498769e-06,3.417032100344002e-06,1.6249143098612767e-06,2.8362906937405163e-06,-3.074595159028705e-05,8.579306018404544e-06,2.3328693030033596e-06,1.7995074316111326e-05,1.375386840567259e-05,1.3604562541462204e-05,-4.530362970461051e-06,-4.480318060581787e-07,-3.4583974991785345e-08,3.769982251293327e-05,5.884178230060488e-07,0.0
4.109607091838384e-06,-4.107806502985428e-08,-8.474000189715244e-07,-2.992236434093416e-06,-2.853563798430317e-06,4.277345463750232e-07,-2.744609841582063e-07,-3.2048236686244514e-06,8.617258199934133e-08,5.810825576466331e-06,2.6801308466164024e-07,-1.5607031207917914e-06,-3.69468375739671e-05,1.3042918486444216e-06,4.233257592726561e-06,-1.624059616688881e-05,1.2224335850081007e-05,2.7222824663501472e-06,9.604151224043131e-06,3.806335827191585e-06,1.8108102826889283e-05,-5.401273326207303e-06,6.987196003406706e-06,2.7558853058024315e-07,4.8941618636559905e-06,3.031467602356663e-06,-1.3855488704187944e-06,-1.6524605780798115e-06,-2.3865957814448736e-06,-1.5046517957585923e-05,-1.6764002452432775e-05,5.313507064583078e-07,-8.45223436321984e-06,2.099288622664182e-06,-3.342951144967315e-05,-4.040275990866348e-06,1.5046859426417183e-05,-1.2313774315879628e-06,4.3767232107211275e-06,-2.8763598222472246e-06,-1.1127067014403945e-05,-5.136605492612105e-06,2.020817010669253e-06,1.4463301441666039e-05,-5.112872650200198e-06,2.238052242435221e-05,2.276249850926555e-06,6.807114794886116e-06,-1.1645035746984058e-06,1.4039678187015442e-07,-4.48625756611973e-06,1.2935934391993145e-05,-1.5176225365774515e-06,3.3433965440873954e-06,-1.3969988398405174e-06,1.7352793515028721e-06,1.9174894468187833e-09,-1.4656407921073726e-06,-7.427458490332167e-07,-1.1093507153149385e-06,1.9486498768006398e-05,-4.202331114166349e-06,1.471264506076815e-07,7.679781977435076e-06,1.3479699245676443e-05,8.07311845170125e-06,7.788087436562662e-06,-1.2491337786143826e-06,-3.952721889332341e-05,7.634680010416218e-06,-1.6919206353580057e-06,9.385674739151117e-06,4.421138130359647e-06,4.0205246230418125e-07,-1.2793096289452856e-06,-9.341704669285389e-06,1.5925249047655776e-07,1.8264341872737737e-05,-3.090079585180944e-05,2.450930733908707e-06,-3.4974972857484076e-06,8.199034758316938e-06,1.997325257220416e-06,-2.5622907181852716e-05,2.8511487974201254e-06,2.030948466485957e-06,1.0325180413122425e-05,6.058083627890552e-06,1.5760578744213755e-05,-1.7453423253646821e-06,-1.5073714342210662e-06,-1.0229515135429566e-08,3.5384269099894364e-05,4.931076713171657e-07,0.0
1.5824556272636117e-06,1.968112266339866e-07,-1.0900133031004026e-06,-2.7477725116510614e-06,-2.6576444492636826e-06,2.3021904266031823e-06,-1.6388122312127868e-07,-3.284604213891641e-06,-4.057007360449237e-07,5.444438374028517e-06,1.8218902218288913e-06,-1.3819848805872012e-06,-3.424447622375665e-05,1.6388903732021563e-06,6.264255062110345e-06,-1.594510375640513e-05,1.0394926502465618e-05,2.5341704085613775e-06,1.2598717074528308e-05,3.582637558552091e-06,1.53871908269294e-05,-5.6085363301303914e-06,5.090339379388456e-06,5.055674606488694e-07,5.011525970478049e-06,3.4470195339339337e-06,-1.405872284929694e-06,-2.118376071389955e-06,-3.6013174440470386e-06,-1.7277923364628482e-05,-1.4627784075131557e-05,4.954730859738008e-07,-1.2649211471305413e-05,3.1028430803750346e-06,-3.2512635512543635e-05,-4.040528042753945e-06,1.532982363412974e-05,-9.895260380287028e-07,3.559346995735204e-06,-2.255044252000971e-06,-1.0833129701151992e-05,-6.316462277474932e-06,9.216151286451128e-07,1.527422467462158e-05,-5.7777056370781614e-06,1.958335589272835e-05,1.7350722390260741e-06,6.498402387756617e-06,-5.281246726259757e-06,-9.266543298938333e-08,-1.218092047155541e-05,1.359695631042303e-05,-1.5331773901081597e-06,3.065527393319141e-06,1.1838565291500754e-06,2.569901666324292e-06,2.8280669709210292e-06,-3.2998641437377153e-06,-6.518335853578636e-07,2.6738629691335036e-06,2.172408467352998e-05,-3.1341469664454183e-06,4.4721433058905745e-07,-9.0675775844717e-06,1.1402401500389173e-05,4.435419629688584e-06,1.4639137278078924e-05,-1.5140275094600346e-06,-4.3087319388157526e-05,6.188741853417521e-06,-7.647193618253425e-06,1.9233165935017114e-05,2.781548028649545e-06,7.974349403395977e-07,-2.1789802749421213e-06,-1.3816177959326223e-05,-1.2739454748269688e-06,1.9918394308853843e-05,-3.23887443538398e-05,1.909437125165422e-06,3.5496314863634825e-06,9.620123158316344e-06,8.444022747424505e-07,-2.5418173593877638e-05,3.969016406328453e-06,1.1265592164378898e-06,8.325227322781288e-06,6.597549854532891e-06,1.2368751542453156e-05,-1.8005035742578034e-06,-7.557468246956206e-07,-9.45011984884529e-09,3.810666032651194e-05,3.5264791838069805e-07,0.0
2.7886857492463506e-06,6.11314490795996e-07,-1.414412813623004e-06,-3.1228689018682503e-09,-2.7236026829473266e-06,-2.116897289950205e-06,-2.47184349649905e-07,-4.962227756511492e-06,-8.418239815726386e-07,5.867369259183733e-06,1.111032824705887e-06,-1.1358183172431478e-06,-3.4494019860989886e-05,2.172241255537642e-06,9.082969106924123e-06,-1.3639025126779524e-05,8.764794396344163e-06,1.1967032246628714e-06,9.95455844835467e-06,3.6819206500554828e-06,1.5189487467156797e-05,-5.658295981965206e-06,5.099563668542582e-06,5.68640566015932e-07,5.203165263533002e-06,3.6318281321282273e-06,-1.5201344955464726e-06,-2.127435661588417e-06,-3.332154237524693e-06,-1.5891578045256264e-05,-1.4744805207852785e-05,3.781877054550711e-07,-1.4019195099122915e-05,2.3580882559323154e-06,-3.336344872752408e-05,-3.5401255088023977e-06,1.3568831703633945e-05,-1.1254812548955832e-06,2.830289510609752e-06,-3.3538348004553022e-06,-1.0535299639763515e-05,-6.920339045275015e-06,6.64434435596257e-07,1.8808863054263107e-05,-7.69348084309451e-06,2.3564110719221145e-05,1.18290830173265e-06,6.839520343380945e-06,-9.505040568937061e-06,4.757224927969387e-07,-1.0508626094041737e-05,1.5377596571867226e-05,-2.0803707550315638e-06,3.436318138242736e-06,2.153826018006714e-06,2.3919034089897694e-06,9.507236087533805e-07,-3.541582361536754e-06,8.703135678026667e-08,2.831259612061955e-06,2.1929071675105588e-05,-3.0953294291639523e-06,9.648762873657463e-08,3.0996974846106395e-06,1.2795383788293413e-06,3.088700424818037e-06,2.165513178699437e-05,-1.6647773251847366e-06,-4.1173524742915685e-05,7.188897690139852e-06,-8.05278760844645e-06,1.6728828015528592e-05,-7.769904684668562e-06,1.9997271234773794e-07,-2.4834975115867804e-06,-1.2409231034758672e-05,-2.5026453049320306e-06,2.1075391482246818e-05,-3.0350524903689256e-05,1.2559540402488943e-06,2.54047500930651e-06,1.0328284699897368e-05,3.8740166619303854e-07,-2.3978215220146395e-05,3.976292477394228e-06,1.1732386509388338e-06,8.130145528246007e-06,5.7252212142578495e-06,1.310969671724209e-05,-1.5935016948839368e-06,-1.5477191320172157e-06,-2.8316131261568644e-08,3.7422166219878704e-05,3.35236196685543e-07,0.0
4.929670540266408e-06,9.516250971116497e-08,-2.308806364818124e-06,1.0396176657472721e-06,-2.6783359024919346e-06,-2.3949078607085624e-06,-7.395644530404813e-07,-4.852576109880475e-06,-1.5976201038786704e-06,5.491954716705551e-06,1.211680386692873e-06,-1.1856613029548278e-06,-3.225227314529823e-05,2.800860996990456e-06,8.85798482027716e-06,-1.3884952234684487e-05,6.790790342006888e-06,-7.721615983456308e-07,9.119781578498573e-06,1.4047149545186286e-06,1.6251482123142835e-05,-5.657141742154e-06,5.053152959302156e-06,7.440062281850134e-07,5.208229187503081e-06,3.955497165734877e-06,-1.6523294233441823e-06,-2.615913474555281e-06,-5.8411149172060176e-06,-1.650218784224344e-05,-1.3349452089452038e-05,5.819048560261413e-07,-1.4124016629078749e-05,2.095202248343821e-06,-3.788920394189566e-05,-3.6421206793411743e-06,1.4636981943460235e-05,-4.073745476901597e-07,2.566369756013541e-06,-2.0908879188438496e-06,-1.0520731708008648e-05,-7.653229140765572e-06,1.7547809139333249e-06,2.36812063937042e-05,-8.818009605767176e-06,2.7997271316820396e-05,1.2205205635125834e-06,8.231017248458397e-06,2.5038845885656358e-06,-4.5913465197516737e-07,-7.769852815692698e-06,1.7024744191960082e-05,-2.4395093953924494e-06,4.622131729798755e-06,2.0819593490532965e-06,2.243618560568433e-06,-4.40744073108778e-07,-5.017061118844615e-06,-8.92785755729045e-08,5.853572192012026e-06,2.3862508524741216e-05,-3.1860991047915493e-06,1.5194019195449015e-06,-2.010754186172482e-08,-1.3412803050073104e-05,6.95005270209103e-07,4.6855185167098116e-07,-1.7843737214870703e-06,-4.271526632180823e-05,7.764864804382708e-06,-4.744399811051484e-06,8.546580659101682e-06,-1.396213942018685e-06,-1.7374885679710029e-07,-3.0540429511668553e-06,-1.3078502256310312e-05,-2.330243955751544e-06,2.159324476991522e-05,-2.7682030470468342e-05,1.4058052456213595e-06,1.7962871256586501e-06,1.0521697320238498e-05,-5.621597957784812e-07,-2.576733478989118e-05,4.400739861159791e-06,7.161323654555317e-07,1.11609470663766e-05,1.0321299634982174e-05,1.2451578068810247e-05,-2.221117172321383e-06,-1.2633688469269686e-06,1.3528332242507788e-08,4.0585305247402636e-05,2.617261423128575e-07,0.0
3.7308647448349625e-06,1.8619676574733296e-06,-8.485012808615e-07,4.3312204539893723e-07,-2.367413152798867e-06,-2.7373106794361584e-06,-1.6748766333871656e-07,-4.897419025993682e-06,-2.8111283328476986e-06,5.741838962866161e-06,1.5944476705465692e-06,-9.294897582050666e-07,-3.0591886507759277e-05,3.2901348211249865e-06,1.0380623957197898e-05,-1.7863613693688483e-05,6.6700271711278106e-06,1.3557047751220895e-06,1.135834627596862e-05,3.909854851580504e-06,1.7815457182549483e-05,-5.4606050321764364e-06,5.0221236364849115e-06,1.0709553788115725e-06,5.310870684924866e-06,4.76921125630583e-06,-2.093453996628687e-06,-3.1513718673697745e-06,-8.873538131348167e-06,-1.5552601212305183e-05,-1.4287232283698268e-05,6.767131690875688e-07,-1.4646286732898369e-05,2.7092005090904312e-06,-4.1960694535972684e-05,-3.3402306056035895e-06,1.500990280036187e-05,-1.0758207865329374e-06,3.0755841564314603e-06,-3.982291284878909e-07,-1.1087717992897574e-05,-7.945609033358885e-06,1.7958103150333721e-06,2.331841445552413e-05,-8.81536770387264e-06,2.5463973258036083e-05,8.395574821525819e-07,1.0023656916147036e-05,3.3609858390115553e-06,5.2386781308358305e-08,-4.875390589317458e-06,1.6105903493032995e-05,-2.2609667025306362e-06,4.630872493102225e-06,2.381737704247759e-06,1.7823573651210608e-06,1.088938073367643e-06,-5.1566803678858835e-06,-1.9676938478741024e-07,5.857572702857255e-06,2.262010585662507e-05,-3.321127043942873e-06,-1.694759763539427e-07,-1.4745004577041483e-05,8.873428074779123e-06,-2.625534991930482e-06,2.990975826827108e-07,-1.7802993015806212e-06,-5.1855604092279926e-05,6.659932113110215e-06,-4.591895735792004e-06,1.8100967873859773e-05,-3.512046596275307e-06,-5.039550321709604e-07,-2.295193083516871e-06,-1.445589481096793e-05,-1.981377964554078e-06,2.0277996995574375e-05,-2.950018026389847e-05,8.540189649026812e-07,5.23338303172392e-06,1.023728246385602e-05,4.1313518695254177e-07,-2.7862589575607836e-05,4.361358716757028e-06,1.1669469075334476e-06,1.4344126371624452e-05,1.1438248423485048e-05,1.2549277974459236e-05,-1.2643102304318794e-06,-3.820339770222184e-07,-1.6568273663104331e-07,4.1484426540902375e-05,4.834073606994504e-07,0.0
1.915650119231117e-06,8.83700973325712e-07,-6.906554133032701e-07,1.8271487500918722e-06,-2.2901184170213085e-06,4.743686136771433e-07,-3.8028226335661026e-07,-6.213982584702446e-06,-3.5998638163998945e-06,7.114863495961171e-06,1.003804542721107e-06,-2.504168240990023e-07,-3.26872961324973e-05,4.042763131289339e-06,1.4585103986283536e-05,-1.8513765505823268e-05,9.049587808256843e-06,1.4204450680578422e-06,9.212536069269757e-06,3.494202880834881e-06,1.9987682215000814e-05,-6.5640770690360846e-06,4.7079441547592915e-06,1.1506512993596414e-06,5.664862014265956e-06,5.624265374472453e-06,-2.1976533145763377e-06,-2.8419044261539245e-06,-1.0545606943692716e-05,-1.4001201640254599e-05,-1.7317420858516203e-05,9.145375512528985e-07,-1.4967130779914104e-05,2.9512516380519775e-06,-4.171025230999074e-05,-2.9726442987857413e-06,1.8033990656813135e-05,-1.2032690132774983e-06,2.6887592012682262e-06,-1.58474078932393e-08,-1.3361726256685995e-05,-1.0321244957724352e-05,1.4997060795014826e-06,2.3312217724025613e-05,-1.063408813069554e-05,3.04367361192745e-05,2.953050864167311e-07,8.96884048276617e-06,-1.121398875358248e-05,-1.4890377487533173e-07,-5.9999459050771375e-06,1.962898155125471e-05,-2.456527905048593e-06,2.196328041246778e-06,3.651937316510492e-06,1.082774673442037e-06,-4.882868523442253e-06,-3.893690210466246e-06,4.067423229216384e-07,4.254448289408499e-06,2.384650810454235e-05,-3.5902325179124976e-06,-1.5095940448427598e-07,-8.881687217053283e-06,-7.492215052930794e-08,-3.2912005594960783e-06,2.3530725952086388e-05,-1.914393487664368e-06,-5.548001874273621e-05,5.9219852024217975e-06,-3.0856127683457376e-06,7.377256227335755e-06,-1.096610342014452e-05,-6.449731385929819e-07,-1.7613317167320497e-06,-1.3027900171591204e-05,-6.490220672370975e-07,2.0706424303968034e-05,-2.9285354476899553e-05,8.139539077526739e-07,-2.119225466997926e-06,1.5062712448910115e-05,8.326986367287345e-07,-2.6758172679571712e-05,5.910382632157396e-06,1.6739071126722828e-06,1.565545564530401e-05,9.946036487993526e-06,1.384312250123955e-05,-2.3746146576946353e-07,-1.0250468420946437e-06,2.215864716842821e-07,4.267654979967951e-05,6.076248096193465e-07,0.0
